src,dst,edge_type
placenta_31,placenta_71,similarity
placenta_31,placenta_61,similarity
placenta_31,placenta_30,similarity
placenta_31,placenta_28,similarity
placenta_31,placenta_35,similarity
placenta_31,placenta_20,similarity
placenta_31,placenta_65,similarity
placenta_31,placenta_108,similarity
placenta_31,placenta_121,similarity
placenta_31,placenta_59,similarity
placenta_32,placenta_58,similarity
placenta_32,placenta_72,similarity
placenta_32,placenta_122,similarity
placenta_32,placenta_107,similarity
placenta_32,placenta_99,similarity
placenta_32,placenta_56,similarity
placenta_32,placenta_114,similarity
placenta_32,placenta_29,similarity
placenta_32,placenta_101,similarity
placenta_32,placenta_60,similarity
placenta_33,placenta_48,similarity
placenta_33,placenta_54,similarity
placenta_33,placenta_44,similarity
placenta_33,placenta_45,similarity
placenta_33,placenta_105,similarity
placenta_33,placenta_101,similarity
placenta_33,placenta_29,similarity
placenta_33,placenta_47,similarity
placenta_33,placenta_43,similarity
placenta_33,placenta_114,similarity
placenta_34,placenta_102,similarity
placenta_34,placenta_69,similarity
placenta_34,placenta_72,similarity
placenta_34,placenta_99,similarity
placenta_34,placenta_51,similarity
placenta_34,placenta_117,similarity
placenta_34,placenta_103,similarity
placenta_34,placenta_33,similarity
placenta_34,placenta_104,similarity
placenta_34,placenta_98,similarity
placenta_35,placenta_57,similarity
placenta_35,placenta_71,similarity
placenta_35,placenta_121,similarity
placenta_35,placenta_59,similarity
placenta_35,placenta_65,similarity
placenta_35,placenta_20,similarity
placenta_35,placenta_61,similarity
placenta_35,placenta_108,similarity
placenta_35,placenta_31,similarity
placenta_35,placenta_30,similarity
placenta_36,placenta_43,similarity
placenta_36,placenta_45,similarity
placenta_36,placenta_29,similarity
placenta_36,placenta_27,similarity
placenta_36,placenta_97,similarity
placenta_36,placenta_52,similarity
placenta_36,placenta_60,similarity
placenta_36,placenta_58,similarity
placenta_36,placenta_48,similarity
placenta_36,placenta_122,similarity
placenta_37,placenta_40,similarity
placenta_37,placenta_39,similarity
placenta_37,placenta_26,similarity
placenta_37,placenta_49,similarity
placenta_37,placenta_66,similarity
placenta_37,placenta_24,similarity
placenta_37,placenta_118,similarity
placenta_37,placenta_52,similarity
placenta_37,placenta_25,similarity
placenta_37,placenta_28,similarity
placenta_38,placenta_35,similarity
placenta_38,placenta_28,similarity
placenta_38,placenta_20,similarity
placenta_38,placenta_65,similarity
placenta_38,placenta_49,similarity
placenta_38,placenta_108,similarity
placenta_38,placenta_59,similarity
placenta_38,placenta_41,similarity
placenta_38,placenta_31,similarity
placenta_38,placenta_121,similarity
placenta_39,placenta_45,similarity
placenta_39,placenta_52,similarity
placenta_39,placenta_66,similarity
placenta_39,placenta_20,similarity
placenta_39,placenta_50,similarity
placenta_39,placenta_61,similarity
placenta_39,placenta_42,similarity
placenta_39,placenta_57,similarity
placenta_39,placenta_120,similarity
placenta_39,placenta_40,similarity
placenta_40,placenta_42,similarity
placenta_40,placenta_50,similarity
placenta_40,placenta_61,similarity
placenta_40,placenta_57,similarity
placenta_40,placenta_68,similarity
placenta_40,placenta_118,similarity
placenta_40,placenta_52,similarity
placenta_40,placenta_66,similarity
placenta_40,placenta_39,similarity
placenta_40,placenta_120,similarity
placenta_41,placenta_59,similarity
placenta_41,placenta_57,similarity
placenta_41,placenta_28,similarity
placenta_41,placenta_61,similarity
placenta_41,placenta_19,similarity
placenta_41,placenta_31,similarity
placenta_41,placenta_102,similarity
placenta_41,placenta_20,similarity
placenta_41,placenta_108,similarity
placenta_41,placenta_49,similarity
placenta_42,placenta_40,similarity
placenta_42,placenta_45,similarity
placenta_42,placenta_120,similarity
placenta_42,placenta_52,similarity
placenta_42,placenta_68,similarity
placenta_42,placenta_57,similarity
placenta_42,placenta_24,similarity
placenta_42,placenta_119,similarity
placenta_42,placenta_50,similarity
placenta_42,placenta_39,similarity
placenta_43,placenta_42,similarity
placenta_43,placenta_50,similarity
placenta_43,placenta_19,similarity
placenta_43,placenta_57,similarity
placenta_43,placenta_33,similarity
placenta_43,placenta_114,similarity
placenta_43,placenta_29,similarity
placenta_43,placenta_44,similarity
placenta_43,placenta_105,similarity
placenta_43,placenta_45,similarity
placenta_44,placenta_23,similarity
placenta_44,placenta_102,similarity
placenta_44,placenta_33,similarity
placenta_44,placenta_29,similarity
placenta_44,placenta_114,similarity
placenta_44,placenta_19,similarity
placenta_44,placenta_45,similarity
placenta_44,placenta_54,similarity
placenta_44,placenta_105,similarity
placenta_44,placenta_43,similarity
placenta_45,placenta_42,similarity
placenta_45,placenta_24,similarity
placenta_45,placenta_50,similarity
placenta_45,placenta_57,similarity
placenta_45,placenta_44,similarity
placenta_45,placenta_39,similarity
placenta_45,placenta_105,similarity
placenta_45,placenta_52,similarity
placenta_45,placenta_61,similarity
placenta_45,placenta_43,similarity
placenta_46,placenta_32,similarity
placenta_46,placenta_27,similarity
placenta_46,placenta_107,similarity
placenta_46,placenta_68,similarity
placenta_46,placenta_70,similarity
placenta_46,placenta_53,similarity
placenta_46,placenta_122,similarity
placenta_46,placenta_58,similarity
placenta_46,placenta_60,similarity
placenta_46,placenta_56,similarity
placenta_47,placenta_29,similarity
placenta_47,placenta_42,similarity
placenta_47,placenta_101,similarity
placenta_47,placenta_43,similarity
placenta_47,placenta_50,similarity
placenta_47,placenta_45,similarity
placenta_47,placenta_24,similarity
placenta_47,placenta_33,similarity
placenta_47,placenta_119,similarity
placenta_47,placenta_114,similarity
placenta_48,placenta_122,similarity
placenta_48,placenta_116,similarity
placenta_48,placenta_33,similarity
placenta_48,placenta_36,similarity
placenta_48,placenta_43,similarity
placenta_48,placenta_114,similarity
placenta_48,placenta_54,similarity
placenta_48,placenta_97,similarity
placenta_48,placenta_29,similarity
placenta_48,placenta_101,similarity
placenta_49,placenta_31,similarity
placenta_49,placenta_59,similarity
placenta_49,placenta_57,similarity
placenta_49,placenta_61,similarity
placenta_49,placenta_28,similarity
placenta_49,placenta_19,similarity
placenta_49,placenta_108,similarity
placenta_49,placenta_102,similarity
placenta_49,placenta_20,similarity
placenta_49,placenta_41,similarity
placenta_50,placenta_61,similarity
placenta_50,placenta_40,similarity
placenta_50,placenta_45,similarity
placenta_50,placenta_120,similarity
placenta_50,placenta_57,similarity
placenta_50,placenta_42,similarity
placenta_50,placenta_26,similarity
placenta_50,placenta_39,similarity
placenta_50,placenta_52,similarity
placenta_50,placenta_119,similarity
placenta_51,placenta_29,similarity
placenta_51,placenta_117,similarity
placenta_51,placenta_32,similarity
placenta_51,placenta_101,similarity
placenta_51,placenta_114,similarity
placenta_51,placenta_33,similarity
placenta_51,placenta_54,similarity
placenta_51,placenta_104,similarity
placenta_51,placenta_69,similarity
placenta_51,placenta_99,similarity
placenta_52,placenta_68,similarity
placenta_52,placenta_53,similarity
placenta_52,placenta_66,similarity
placenta_52,placenta_24,similarity
placenta_52,placenta_42,similarity
placenta_52,placenta_120,similarity
placenta_52,placenta_39,similarity
placenta_52,placenta_45,similarity
placenta_52,placenta_40,similarity
placenta_52,placenta_50,similarity
placenta_53,placenta_50,similarity
placenta_53,placenta_56,similarity
placenta_53,placenta_40,similarity
placenta_53,placenta_101,similarity
placenta_53,placenta_42,similarity
placenta_53,placenta_60,similarity
placenta_53,placenta_52,similarity
placenta_53,placenta_58,similarity
placenta_53,placenta_68,similarity
placenta_53,placenta_122,similarity
placenta_54,placenta_47,similarity
placenta_54,placenta_116,similarity
placenta_54,placenta_48,similarity
placenta_54,placenta_43,similarity
placenta_54,placenta_33,similarity
placenta_54,placenta_101,similarity
placenta_54,placenta_105,similarity
placenta_54,placenta_29,similarity
placenta_54,placenta_114,similarity
placenta_54,placenta_44,similarity
placenta_55,placenta_11,similarity
placenta_55,placenta_4,similarity
placenta_55,placenta_84,similarity
placenta_55,placenta_0,similarity
placenta_55,placenta_107,similarity
placenta_55,placenta_117,similarity
placenta_55,placenta_72,similarity
placenta_55,placenta_106,similarity
placenta_55,placenta_22,similarity
placenta_55,placenta_21,similarity
placenta_56,placenta_27,similarity
placenta_56,placenta_68,similarity
placenta_56,placenta_70,similarity
placenta_56,placenta_53,similarity
placenta_56,placenta_107,similarity
placenta_56,placenta_32,similarity
placenta_56,placenta_122,similarity
placenta_56,placenta_58,similarity
placenta_56,placenta_60,similarity
placenta_56,placenta_46,similarity
placenta_57,placenta_24,similarity
placenta_57,placenta_45,similarity
placenta_57,placenta_40,similarity
placenta_57,placenta_120,similarity
placenta_57,placenta_42,similarity
placenta_57,placenta_20,similarity
placenta_57,placenta_50,similarity
placenta_57,placenta_71,similarity
placenta_57,placenta_61,similarity
placenta_57,placenta_39,similarity
placenta_58,placenta_101,similarity
placenta_58,placenta_27,similarity
placenta_58,placenta_52,similarity
placenta_58,placenta_36,similarity
placenta_58,placenta_56,similarity
placenta_58,placenta_46,similarity
placenta_58,placenta_68,similarity
placenta_58,placenta_53,similarity
placenta_58,placenta_60,similarity
placenta_58,placenta_122,similarity
placenta_59,placenta_49,similarity
placenta_59,placenta_61,similarity
placenta_59,placenta_30,similarity
placenta_59,placenta_35,similarity
placenta_59,placenta_20,similarity
placenta_59,placenta_28,similarity
placenta_59,placenta_121,similarity
placenta_59,placenta_108,similarity
placenta_59,placenta_65,similarity
placenta_59,placenta_31,similarity
placenta_60,placenta_116,similarity
placenta_60,placenta_70,similarity
placenta_60,placenta_53,similarity
placenta_60,placenta_101,similarity
placenta_60,placenta_107,similarity
placenta_60,placenta_46,similarity
placenta_60,placenta_58,similarity
placenta_60,placenta_32,similarity
placenta_60,placenta_122,similarity
placenta_60,placenta_56,similarity
placenta_61,placenta_28,similarity
placenta_61,placenta_120,similarity
placenta_61,placenta_50,similarity
placenta_61,placenta_40,similarity
placenta_61,placenta_45,similarity
placenta_61,placenta_71,similarity
placenta_61,placenta_108,similarity
placenta_61,placenta_39,similarity
placenta_61,placenta_57,similarity
placenta_61,placenta_20,similarity
placenta_62,placenta_110,similarity
placenta_62,placenta_18,similarity
placenta_62,placenta_93,similarity
placenta_62,placenta_92,similarity
placenta_62,placenta_111,similarity
placenta_62,placenta_100,similarity
placenta_62,placenta_2,similarity
placenta_62,placenta_112,similarity
placenta_62,placenta_67,similarity
placenta_62,placenta_82,similarity
placenta_63,placenta_91,similarity
placenta_63,placenta_18,similarity
placenta_63,placenta_78,similarity
placenta_63,placenta_10,similarity
placenta_63,placenta_1,similarity
placenta_63,placenta_85,similarity
placenta_63,placenta_112,similarity
placenta_63,placenta_4,similarity
placenta_63,placenta_11,similarity
placenta_63,placenta_5,similarity
placenta_64,placenta_112,similarity
placenta_64,placenta_106,similarity
placenta_64,placenta_96,similarity
placenta_64,placenta_18,similarity
placenta_64,placenta_2,similarity
placenta_64,placenta_111,similarity
placenta_64,placenta_67,similarity
placenta_64,placenta_82,similarity
placenta_64,placenta_62,similarity
placenta_64,placenta_100,similarity
placenta_65,placenta_71,similarity
placenta_65,placenta_30,similarity
placenta_65,placenta_35,similarity
placenta_65,placenta_61,similarity
placenta_65,placenta_20,similarity
placenta_65,placenta_121,similarity
placenta_65,placenta_108,similarity
placenta_65,placenta_28,similarity
placenta_65,placenta_31,similarity
placenta_65,placenta_59,similarity
placenta_66,placenta_57,similarity
placenta_66,placenta_50,similarity
placenta_66,placenta_24,similarity
placenta_66,placenta_25,similarity
placenta_66,placenta_68,similarity
placenta_66,placenta_52,similarity
placenta_66,placenta_120,similarity
placenta_66,placenta_118,similarity
placenta_66,placenta_39,similarity
placenta_66,placenta_40,similarity
placenta_67,placenta_92,similarity
placenta_67,placenta_93,similarity
placenta_67,placenta_62,similarity
placenta_67,placenta_18,similarity
placenta_67,placenta_87,similarity
placenta_67,placenta_89,similarity
placenta_67,placenta_112,similarity
placenta_67,placenta_2,similarity
placenta_67,placenta_111,similarity
placenta_67,placenta_82,similarity
placenta_68,placenta_25,similarity
placenta_68,placenta_122,similarity
placenta_68,placenta_66,similarity
placenta_68,placenta_39,similarity
placenta_68,placenta_52,similarity
placenta_68,placenta_58,similarity
placenta_68,placenta_120,similarity
placenta_68,placenta_42,similarity
placenta_68,placenta_53,similarity
placenta_68,placenta_40,similarity
placenta_69,placenta_101,similarity
placenta_69,placenta_105,similarity
placenta_69,placenta_29,similarity
placenta_69,placenta_54,similarity
placenta_69,placenta_114,similarity
placenta_69,placenta_117,similarity
placenta_69,placenta_32,similarity
placenta_69,placenta_51,similarity
placenta_69,placenta_99,similarity
placenta_69,placenta_104,similarity
placenta_70,placenta_58,similarity
placenta_70,placenta_53,similarity
placenta_70,placenta_116,similarity
placenta_70,placenta_101,similarity
placenta_70,placenta_46,similarity
placenta_70,placenta_72,similarity
placenta_70,placenta_56,similarity
placenta_70,placenta_122,similarity
placenta_70,placenta_60,similarity
placenta_70,placenta_107,similarity
placenta_71,placenta_19,similarity
placenta_71,placenta_120,similarity
placenta_71,placenta_45,similarity
placenta_71,placenta_39,similarity
placenta_71,placenta_108,similarity
placenta_71,placenta_40,similarity
placenta_71,placenta_50,similarity
placenta_71,placenta_61,similarity
placenta_71,placenta_20,similarity
placenta_71,placenta_57,similarity
placenta_72,placenta_122,similarity
placenta_72,placenta_48,similarity
placenta_72,placenta_114,similarity
placenta_72,placenta_116,similarity
placenta_72,placenta_99,similarity
placenta_72,placenta_60,similarity
placenta_72,placenta_32,similarity
placenta_72,placenta_70,similarity
placenta_72,placenta_101,similarity
placenta_72,placenta_107,similarity
placenta_73,placenta_11,similarity
placenta_73,placenta_85,similarity
placenta_73,placenta_18,similarity
placenta_73,placenta_8,similarity
placenta_73,placenta_10,similarity
placenta_73,placenta_78,similarity
placenta_73,placenta_91,similarity
placenta_73,placenta_63,similarity
placenta_73,placenta_5,similarity
placenta_73,placenta_9,similarity
placenta_74,placenta_86,similarity
placenta_74,placenta_109,similarity
placenta_74,placenta_1,similarity
placenta_74,placenta_94,similarity
placenta_74,placenta_77,similarity
placenta_74,placenta_17,similarity
placenta_74,placenta_4,similarity
placenta_74,placenta_87,similarity
placenta_74,placenta_83,similarity
placenta_74,placenta_0,similarity
placenta_75,placenta_1,similarity
placenta_75,placenta_74,similarity
placenta_75,placenta_112,similarity
placenta_75,placenta_92,similarity
placenta_75,placenta_77,similarity
placenta_75,placenta_87,similarity
placenta_75,placenta_17,similarity
placenta_75,placenta_113,similarity
placenta_75,placenta_83,similarity
placenta_75,placenta_86,similarity
placenta_76,placenta_63,similarity
placenta_76,placenta_5,similarity
placenta_76,placenta_85,similarity
placenta_76,placenta_7,similarity
placenta_76,placenta_110,similarity
placenta_76,placenta_14,similarity
placenta_76,placenta_91,similarity
placenta_76,placenta_95,similarity
placenta_76,placenta_3,similarity
placenta_76,placenta_78,similarity
placenta_77,placenta_1,similarity
placenta_77,placenta_94,similarity
placenta_77,placenta_0,similarity
placenta_77,placenta_109,similarity
placenta_77,placenta_87,similarity
placenta_77,placenta_74,similarity
placenta_77,placenta_17,similarity
placenta_77,placenta_75,similarity
placenta_77,placenta_86,similarity
placenta_77,placenta_83,similarity
placenta_78,placenta_86,similarity
placenta_78,placenta_7,similarity
placenta_78,placenta_10,similarity
placenta_78,placenta_3,similarity
placenta_78,placenta_14,similarity
placenta_78,placenta_63,similarity
placenta_78,placenta_76,similarity
placenta_78,placenta_91,similarity
placenta_78,placenta_85,similarity
placenta_78,placenta_5,similarity
placenta_79,placenta_89,similarity
placenta_79,placenta_67,similarity
placenta_79,placenta_93,similarity
placenta_79,placenta_113,similarity
placenta_79,placenta_86,similarity
placenta_79,placenta_87,similarity
placenta_79,placenta_75,similarity
placenta_79,placenta_77,similarity
placenta_79,placenta_83,similarity
placenta_79,placenta_92,similarity
placenta_80,placenta_100,similarity
placenta_80,placenta_3,similarity
placenta_80,placenta_78,similarity
placenta_80,placenta_85,similarity
placenta_80,placenta_7,similarity
placenta_80,placenta_14,similarity
placenta_80,placenta_95,similarity
placenta_80,placenta_12,similarity
placenta_80,placenta_6,similarity
placenta_80,placenta_13,similarity
placenta_81,placenta_11,similarity
placenta_81,placenta_2,similarity
placenta_81,placenta_18,similarity
placenta_81,placenta_112,similarity
placenta_81,placenta_8,similarity
placenta_81,placenta_89,similarity
placenta_81,placenta_87,similarity
placenta_81,placenta_96,similarity
placenta_81,placenta_94,similarity
placenta_81,placenta_109,similarity
placenta_82,placenta_93,similarity
placenta_82,placenta_87,similarity
placenta_82,placenta_92,similarity
placenta_82,placenta_89,similarity
placenta_82,placenta_2,similarity
placenta_82,placenta_111,similarity
placenta_82,placenta_18,similarity
placenta_82,placenta_112,similarity
placenta_82,placenta_62,similarity
placenta_82,placenta_67,similarity
placenta_83,placenta_1,similarity
placenta_83,placenta_109,similarity
placenta_83,placenta_113,similarity
placenta_83,placenta_94,similarity
placenta_83,placenta_17,similarity
placenta_83,placenta_74,similarity
placenta_83,placenta_87,similarity
placenta_83,placenta_75,similarity
placenta_83,placenta_77,similarity
placenta_83,placenta_86,similarity
placenta_84,placenta_74,similarity
placenta_84,placenta_4,similarity
placenta_84,placenta_1,similarity
placenta_84,placenta_81,similarity
placenta_84,placenta_8,similarity
placenta_84,placenta_90,similarity
placenta_84,placenta_109,similarity
placenta_84,placenta_11,similarity
placenta_84,placenta_94,similarity
placenta_84,placenta_16,similarity
placenta_85,placenta_1,similarity
placenta_85,placenta_7,similarity
placenta_85,placenta_91,similarity
placenta_85,placenta_14,similarity
placenta_85,placenta_3,similarity
placenta_85,placenta_10,similarity
placenta_85,placenta_5,similarity
placenta_85,placenta_63,similarity
placenta_85,placenta_88,similarity
placenta_85,placenta_78,similarity
placenta_86,placenta_4,similarity
placenta_86,placenta_8,similarity
placenta_86,placenta_109,similarity
placenta_86,placenta_1,similarity
placenta_86,placenta_77,similarity
placenta_86,placenta_17,similarity
placenta_86,placenta_113,similarity
placenta_86,placenta_87,similarity
placenta_86,placenta_75,similarity
placenta_86,placenta_83,similarity
placenta_87,placenta_2,similarity
placenta_87,placenta_112,similarity
placenta_87,placenta_86,similarity
placenta_87,placenta_11,similarity
placenta_87,placenta_4,similarity
placenta_87,placenta_83,similarity
placenta_87,placenta_94,similarity
placenta_87,placenta_1,similarity
placenta_87,placenta_89,similarity
placenta_87,placenta_109,similarity
placenta_88,placenta_11,similarity
placenta_88,placenta_3,similarity
placenta_88,placenta_10,similarity
placenta_88,placenta_87,similarity
placenta_88,placenta_92,similarity
placenta_88,placenta_86,similarity
placenta_88,placenta_1,similarity
placenta_88,placenta_4,similarity
placenta_88,placenta_63,similarity
placenta_88,placenta_85,similarity
placenta_89,placenta_11,similarity
